"Date of Download: 2024-03-12_14:57:18"
"Search Parameters: Data Level:all  Trait List:  Trial List:10542,11501,11827,11750,11751  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","323773","SM3536-44","","plot","6783797","202327BCPRC_cere_rep1_SM3536-44_15","1","1","15","3","3","check","","1.2","2.9","11.7","6.9","4","1","27.1517106200997","33.1","140","17.3076923076923","9.45","1","","5","2","2","15","6.45","12","20","3","440","40","6","2","1","2","3","47","4500","291","0","20","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2170553","SM4569-17","","plot","6783804","202327BCPRC_cere_rep1_SM4569-17_17","1","1","17","3","5","test","","","","17.9","11.1","5","1","23.6005636070853","30.9","100","4.57875457875458","2.5","1","","5","2","3","2","0.75","12","20","3","450","40","6","3","1","4","2","16","1950","87","0","20","3","5","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2174907","SM4850-8","","plot","6783823","202327BCPRC_cere_rep1_SM4850-8_2","1","1","2","1","2","test","","3.7","7.9","20.7","12.9","4","1","31.2862200713194","33.6","205","15.2014652014652","8.3","1","","5","3","2","10","5.1","12","20","3","415","40","6","3","1","3","2","30","4300","374","0","19","3","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2175374","SM4891-13","","plot","6783807","202327BCPRC_cere_rep1_SM4891-13_18","1","1","18","3","6","test","","4.4","9.2","18.1","10","3","1","34.3544585987261","38.8","110","23.9010989010989","13.05","1","","5","2","3","19","11","10","20","4","410","50","5","3","1","2","3","29","4900","504","0","20","3","2","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2175520","SM4952-5","","plot","6783778","202327BCPRC_cere_rep1_SM4952-5_13","1","1","13","3","1","test","","","","15.1","8.6","4","1","32.9490384615385","37.2","110","9.24908424908425","5.05","1","","5","3","3","4","3.3","12","20","3","410","30","6","3","1","4","3","14","3450","330","0","20","3","5","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2251098","SM4963-25","","plot","6783812","202327BCPRC_cere_rep1_SM4963-25_4","1","1","4","1","4","test","","2.5","6.4","16","8.8","3","1","31.9003187513739","29.7","100","15.2014652014652","8.3","1","","5","3","3","14","7.5","12","20","4","380","68","5","3","1","3","2","21","5000","451","0","15","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2251121","SM5008-33","","plot","6783792","202327BCPRC_cere_rep1_SM5008-33_6","1","1","6","1","6","test","","6.5","20.1","10.4","5","4","1","32.4572243346008","37.6","180","19.2307692307692","10.5","1","","5","3","1","12","5.8","12","20","4","420","70","6","3","1","3","2","42","4350","405","3","20","3","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2478172","SM5564-6","","plot","6783817","202327BCPRC_cere_rep1_SM5564-6_14","1","1","14","3","2","test","","","","20.6","14.7","1","1","31.7256862745098","35.7","240","2.74725274725275","1.5","1","","4","3","3","1","1.3","12","20","3","380","60","1","3","1","3","3","3","1400","125","0","15","1","5","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6783800","202327BCPRC_cere_rep1_SMB2446-2_5","1","1","5","1","5","check","","","","1.7","1","0","1","38.05786739238","37.8","270","23.4432234432234","12.8","1","","5","2","2","15","9.9","10","20","3","270","100","5","3","1","2","2","29","4600","558","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","6783783","202327BCPRC_cere_rep1_TAI8_11","1","1","11","2","2","check","","2.7","5.7","2.3","1.3","1","1","33.8343275119074","32.3","190","44.7802197802198","24.45","1","","5","2","2","32","21.7","10","20","3","350","60","6","1","1","1","3","49","4900","491","0","20","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6783774","202327BCPRC_cere_rep2_CG1141-1_35","2","2","35","6","2","check","","","","1.6","1","0","1","36.0152123995407","38.5","310","25.5494505494506","13.95","1","","4","2","3","24","11.8","12","20","2","310","60","5","3","1","1","3","46","4900","545","0","20","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","6783777","202327BCPRC_cere_rep2_CM4919-1_28","2","2","28","5","4","check","","1.4","2.9","3.9","2.1","1","1","32.9303439803439","28.9","180","33.8827838827839","18.5","1","","5","2","2","25","16.45","12","20","3","420","60","6","3","1","1","3","39","4950","473","0","20","1","3","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6783805","202327BCPRC_cere_rep2_COL2215_26","2","2","26","5","2","check","","","","","","3","1","31.8890092879257","","120","8.60805860805861","4.7","1","","5","3","3","6","3.9","10","20","4","420","40","3","3","1","2","3","13","3550","320","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2250627","GM11319-3","","plot","6783813","202327BCPRC_cere_rep2_GM11319-3_21","2","2","21","4","4","test","","4.1","5.9","20.9","11.9","1","1","36.0291633571617","40","410","14.1025641025641","7.7","1","","5","2","1","9","6","12","20","2","450","50","5","1","1","2","3","22","4250","473","1","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2250636","GM11365-2","","plot","6783819","202327BCPRC_cere_rep2_GM11365-2_22","2","2","22","4","3","test","","-0.1","2","16.6","9","3","1","26.3117021276595","30.5","110","6.31868131868132","3.45","1","","5","3","3","7","2.5","12","20","4","330","40","4","3","1","3","2","17","2900","174","1","20","1","2","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2477998","GM11781-1","","plot","6783791","202327BCPRC_cere_rep2_GM11781-1_31","2","2","31","6","6","test","","1.2","3.5","19.5","12.7","0","1","32.316424352567","31.3","420","17.948717948718","9.8","1","","5","2","1","10","7.2","12","20","2","420","50","5","3","1","2","3","25","4850","448","0","15","2","2","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","323717","GM3426-5","","plot","6783795","202327BCPRC_cere_rep2_GM3426-5_36","2","2","36","6","1","check","","6","15.8","11.1","4.4","2","1","33.6761103633916","38","200","7.50915750915751","4.1","1","","5","1","2","3","1.75","12","20","2","420","20","6","3","1","3","3","15","3300","328","0","20","3","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2169322","GM4486-11","","plot","6783788","202327BCPRC_cere_rep2_GM4486-11_24","2","2","24","4","1","test","","5.1","18.6","15.2","10.4","0","1","28.9098765432098","34.1","410","8.24175824175824","4.5","1","","4","3","3","7","2.85","10","20","4","410","40","6","3","1","3","3","21","3500","260","0","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","323773","SM3536-44","","plot","6783794","202327BCPRC_cere_rep2_SM3536-44_33","2","2","33","6","4","check","","0.1","3.1","14.4","8.1","3","1","30.7543676069153","35.3","160","14.9267399267399","8.15","1","","5","2","2","14","7.1","12","20","4","320","40","5","2","1","3","3","24","4800","404","0","20","2","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2170553","SM4569-17","","plot","6783822","202327BCPRC_cere_rep2_SM4569-17_25","2","2","25","5","1","test","","-0.1","0.3","19.3","11.7","3","1","26.2210632570659","28.2","120","10.1648351648352","5.55","1","","5","3","2","9","3.85","12","20","4","440","50","6","3","1","3","3","30","3950","235","0","18","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2174907","SM4850-8","","plot","6783784","202327BCPRC_cere_rep2_SM4850-8_32","2","2","32","6","5","test","","","","18.5","10.5","5","1","30.9809333333333","39.3","140","4.94505494505495","2.7","1","","5","2","2","4","1.25","12","20","3","440","40","5","3","1","4","2","18","2050","175","0","20","3","2","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2175374","SM4891-13","","plot","6783802","202327BCPRC_cere_rep2_SM4891-13_23","2","2","23","4","2","test","","3.6","8.8","18.1","9.2","2","1","29.4505826147751","33.3","120","13.1868131868132","7.2","1","","3","3","3","10","6","10","20","4","315","100","4","3","1","3","3","21","4650","359","0","20","3","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2175520","SM4952-5","","plot","6783780","202327BCPRC_cere_rep2_SM4952-5_27","2","2","27","5","3","test","","1.7","3.9","17.2","10","2","1","32.6426249393498","42.2","140","11.6300366300366","6.35","1","","5","3","3","11","5","18","20","4","320","30","6","3","1","3","3","23","4550","428","4","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2251098","SM4963-25","","plot","6783814","202327BCPRC_cere_rep2_SM4963-25_30","2","2","30","5","6","test","","","","15.2","7.7","3","1","33.1191890670883","31.6","100","28.2967032967033","15.45","1","","4","2","2","15","13.75","12","20","3","360","30","4","3","1","1","3","23","4900","473","0","19","1","2","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2251121","SM5008-33","","plot","6783816","202327BCPRC_cere_rep2_SM5008-33_29","2","2","29","5","5","test","","","","11.5","4.8","3","1","29.0539033979219","39.1","210","11.5384615384615","6.3","1","","5","2","1","10","3.4","12","20","3","400","50","6","3","1","4","3","30","3850","289","0","20","3","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2478172","SM5564-6","","plot","6783787","202327BCPRC_cere_rep2_SM5564-6_19","2","2","19","4","6","test","","5.3","13","19.4","12.3","0","1","33.1051763892091","36.8","310","14.2857142857143","7.8","1","","5","2","2","12","6.15","12","20","2","310","60","6","3","1","3","3","29","4800","463","2","18","2","3","1","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6783782","202327BCPRC_cere_rep2_SMB2446-2_20","2","2","20","4","5","check","","","","","","0","1","38.6208768520767","","320","25.6410256410256","14","1","","5","3","2","20","9.8","12","20","3","320","40","6","3","1","1","3","45","4700","583","1","20","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","6783809","202327BCPRC_cere_rep2_TAI8_34","2","2","34","6","3","check","","1.4","2.2","1.7","0.8","3","1","31.7808015891563","34","170","10.6227106227106","5.8","1","","5","3","2","9","3.8","12","20","3","350","40","5","1","1","2","2","18","4700","421","0","20","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6783811","202327BCPRC_cere_rep3_CG1141-1_45","3","3","45","8","4","check","","5.9","14.3","1.2","0.5","0","1","35.5850381856052","37.7","290","22.1611721611722","12.1","1","","5","2","2","21","10.65","12","20","2","290","50","6","3","1","3","3","31","4850","529","0","20","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6783772","202327BCPRC_cere_rep3_CG1141-1_53","3","3","53","9","5","test","","7.3","20","1.2","0.4","0","1","36.2912215460897","40.4","350","15.3846153846154","8.4","1","","5","2","2","10","7.4","12","20","2","350","40","3","3","1","2","3","19","5000","563","0","13","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","6783825","202327BCPRC_cere_rep3_CM4919-1_37","3","3","37","7","1","check","","3.9","14.2","4","2","0","1","35.2666707707461","37.3","410","16.3919413919414","8.95","1","","5","3","2","13","8.1","12","20","3","410","60","6","3","1","1","3","20","4550","489","0","20","1","3","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6783818","202327BCPRC_cere_rep3_COL2215_43","3","3","43","8","6","check","","","","","","3","1","34.4136150234742","","140","4.02930402930403","2.2","1","","4","3","3","6","1.1","12","20","3","300","30","5","3","1","4","2","23","1900","196","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2250627","GM11319-3","","plot","6783803","202327BCPRC_cere_rep3_GM11319-3_49","3","3","49","9","1","test","","4.2","7.2","18.2","11","3","1","30.7686631369953","37.7","240","7.05128205128205","3.85","1","","5","2","2","8","2.4","12","20","3","310","40","6","2","1","3","2","20","3300","278","0","20","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","2250636","GM11365-2","","plot","6783779","202327BCPRC_cere_rep3_GM11365-2_44","3","3","44","8","5","test","","1.9","3.2","17.6","10","3","1","32.4625863221207","34.7","50","12.9120879120879","7.05","1","","5","3","2","10","6.15","12","20","4","320","50","6","3","1","2","3","20","4950","461","0","20","1","3","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11827","202327BCPRC_cere","202327BCPRC_cere","RCBD","5.2","3.5","","no","no","2023-May-31","2024-February-22","64","Cerete. Cordoba, Colombia","323717","GM3426-5","","plot","6783824","202327BCPRC_cere_rep3_GM3426-5_38","3","3","38","7","2","check","","8.4","19.9","9.9","4.2","3","1","31.9010991475998","38.3","230","18.3150183150183","10","1","","5","2","2","14","6.3","12","20","2","430","50","6","3","1","3","3","39","4900","442","3","20","3","3","1","5"," (Operator: lizbethpino, Time: )"
